2022-10-11-00:17:50;	
===========================================================
The GA algorithm has the following parameters: 
Population Size: 65
### Parent Selection ### 
strategy: 1
carry_over: 1
selection_ration: 0.600000
window_size: 3
replacement: 0
randomness: 0.300000
diversity_ratio: 0.100000
purge_ratio: 0.250000
### Recombination Parameters ### 
crossoverProb: 0.900000
skipCrossover: 0
### Termination Condition Parameters ###
maxGeneration: 500
maxRuntime: 600.000000
targetFitness: 10
===========================================================

2022-10-11-00:19:13;	GENERATION: 70 ;AVERAGE_FITNESS: 66.784615 ;MAX_FITNESS 68 ;MEDIAN_FITNESS 67 ;MIN_FITNESS 65 ;STAGNATION_DETECTED 0 ;MUTATION_PROB 0.100000 ;CROSSOVER_PROB 0.900000 ;RANDOMNESS 0.300000
2022-10-11-00:19:14;	GENERATION: 71 ;AVERAGE_FITNESS: 67.015381 ;MAX_FITNESS 68 ;MEDIAN_FITNESS 67 ;MIN_FITNESS 66 ;STAGNATION_DETECTED 0 ;MUTATION_PROB 0.100000 ;CROSSOVER_PROB 0.900000 ;RANDOMNESS 0.300000
2022-10-11-00:19:16;	GENERATION: 72 ;AVERAGE_FITNESS: 67.015381 ;MAX_FITNESS 68 ;MEDIAN_FITNESS 67 ;MIN_FITNESS 67 ;STAGNATION_DETECTED 0 ;MUTATION_PROB 0.100000 ;CROSSOVER_PROB 0.900000 ;RANDOMNESS 0.300000
2022-10-11-00:19:17;	GENERATION: 73 ;AVERAGE_FITNESS: 67.030769 ;MAX_FITNESS 68 ;MEDIAN_FITNESS 67 ;MIN_FITNESS 67 ;STAGNATION_DETECTED 0 ;MUTATION_PROB 0.100000 ;CROSSOVER_PROB 0.900000 ;RANDOMNESS 0.300000
2022-10-11-00:19:18;	GENERATION: 74 ;AVERAGE_FITNESS: 67.076920 ;MAX_FITNESS 68 ;MEDIAN_FITNESS 67 ;MIN_FITNESS 67 ;STAGNATION_DETECTED 0 ;MUTATION_PROB 0.100000 ;CROSSOVER_PROB 0.900000 ;RANDOMNESS 0.300000
2022-10-11-00:19:19;	GENERATION: 75 ;AVERAGE_FITNESS: 67.061539 ;MAX_FITNESS 68 ;MEDIAN_FITNESS 67 ;MIN_FITNESS 67 ;STAGNATION_DETECTED 0 ;MUTATION_PROB 0.100000 ;CROSSOVER_PROB 0.900000 ;RANDOMNESS 0.300000
2022-10-11-00:19:20;	GENERATION: 76 ;AVERAGE_FITNESS: 67.107689 ;MAX_FITNESS 68 ;MEDIAN_FITNESS 67 ;MIN_FITNESS 67 ;STAGNATION_DETECTED 0 ;MUTATION_PROB 0.100000 ;CROSSOVER_PROB 0.900000 ;RANDOMNESS 0.300000
2022-10-11-00:19:21;	GENERATION: 77 ;AVERAGE_FITNESS: 67.246155 ;MAX_FITNESS 68 ;MEDIAN_FITNESS 67 ;MIN_FITNESS 67 ;STAGNATION_DETECTED 0 ;MUTATION_PROB 0.100000 ;CROSSOVER_PROB 0.900000 ;RANDOMNESS 0.300000
2022-10-11-00:19:22;	GENERATION: 78 ;AVERAGE_FITNESS: 67.830772 ;MAX_FITNESS 68 ;MEDIAN_FITNESS 67 ;MIN_FITNESS 67 ;STAGNATION_DETECTED 0 ;MUTATION_PROB 0.100000 ;CROSSOVER_PROB 0.900000 ;RANDOMNESS 0.300000
2022-10-11-00:19:24;	GENERATION: 79 ;AVERAGE_FITNESS: 68.000000 ;MAX_FITNESS 68 ;MEDIAN_FITNESS 68 ;MIN_FITNESS 67 ;STAGNATION_DETECTED 0 ;MUTATION_PROB 0.100000 ;CROSSOVER_PROB 0.900000 ;RANDOMNESS 0.300000
